 #  SCIATRAN 2.2 (DOM, spherical mode)
 #  Height resolved air mass factors for no2
 #  Spectral range:  440.000 -  440.000
 #  The number of spectral points:    1
 #  The number of altitude levels:  51
    10.000     9.800     9.600     9.400     9.200     9.000     8.800     8.600     8.400     8.200     8.000     7.800     7.600     7.400     7.200     7.000     6.800     6.600     6.400     6.200     6.000     5.800     5.600     5.400     5.200     5.000     4.800     4.600     4.400     4.200     4.000     3.800     3.600     3.400     3.200     3.000     2.800     2.600     2.400     2.200     2.000     1.800     1.600     1.400     1.200     1.000     0.800     0.600     0.400     0.200     0.000
 
  440.0000000   0.10823824500351D+01   0.11321573566267D+01   0.11963149249434D+01   0.12785886226831D+01   0.13841759949764D+01   0.15204854854200D+01   0.16982641980944D+01   0.19385953205483D+01
 
  440.0000000   0.10879270515017D+01   0.11379607930017D+01   0.12024288276965D+01   0.12850627499279D+01   0.13910613264880D+01   0.15278352052190D+01   0.17061341624222D+01   0.19470492505995D+01
 
  440.0000000   0.10987066195885D+01   0.11492387292765D+01   0.12143041120439D+01   0.12976299477298D+01   0.14044166835106D+01   0.15420783329063D+01   0.17213684988918D+01   0.19633897095135D+01
 
  440.0000000   0.11089606224930D+01   0.11599577788180D+01   0.12255797592836D+01   0.13095480817515D+01   0.14170634933869D+01   0.15555415009692D+01   0.17357368160614D+01   0.19787557214849D+01
 
  440.0000000   0.11188569752061D+01   0.11702953031846D+01   0.12364446112908D+01   0.13210196591224D+01   0.14292203716092D+01   0.15684622571448D+01   0.17494989865866D+01   0.19934342714448D+01
 
  440.0000000   0.11285279879644D+01   0.11803910170006D+01   0.12470473546904D+01   0.13322040556492D+01   0.14410593050630D+01   0.15810274132995D+01   0.17628592928460D+01   0.20076508149064D+01
 
  440.0000000   0.11380776701060D+01   0.11903547251661D+01   0.12575047792183D+01   0.13432264121612D+01   0.14527153224826D+01   0.15933836482225D+01   0.17759781503917D+01   0.20215823999305D+01
 
  440.0000000   0.11475891799855D+01   0.12002741995255D+01   0.12679102382157D+01   0.13541867274941D+01   0.14642962598427D+01   0.16056480096640D+01   0.17889834666956D+01   0.20353700691649D+01
 
  440.0000000   0.11571312948642D+01   0.12102219990802D+01   0.12783409084766D+01   0.13651676218904D+01   0.14758910926805D+01   0.16179168922106D+01   0.18019803620215D+01   0.20491294580653D+01
 
  440.0000000   0.11667629611523D+01   0.12202602726122D+01   0.12888628422615D+01   0.13762397443294D+01   0.14875758309762D+01   0.16302725568119D+01   0.18150584402464D+01   0.20629589842280D+01
 
  440.0000000   0.11765362985413D+01   0.12304439400825D+01   0.12995343554065D+01   0.13874654139832D+01   0.14994174672618D+01   0.16427874437966D+01   0.18282965296294D+01   0.20769451020923D+01
 
  440.0000000   0.11865007873723D+01   0.12408251397383D+01   0.13104108116188D+01   0.13989037966684D+01   0.15114796072212D+01   0.16555303403393D+01   0.18417695074237D+01   0.20911699697016D+01
 
  440.0000000   0.11967094412301D+01   0.12514597154922D+01   0.13215514877711D+01   0.14106182088952D+01   0.15238302769179D+01   0.16685747622508D+01   0.18555573385082D+01   0.21057212415991D+01
 
  440.0000000   0.12072264808676D+01   0.12624152823016D+01   0.13330281097134D+01   0.14226851991888D+01   0.15365516293404D+01   0.16820093751544D+01   0.18697563162814D+01   0.21207042530590D+01
 
  440.0000000   0.12181365143941D+01   0.12737809192783D+01   0.13449351708579D+01   0.14352056085519D+01   0.15497518785343D+01   0.16959509599445D+01   0.18844932589267D+01   0.21362577218017D+01
 
  440.0000000   0.12295580115095D+01   0.12856813718496D+01   0.13574050153558D+01   0.14483206850848D+01   0.15635826109491D+01   0.17105631139094D+01   0.18999458391702D+01   0.21525760134432D+01
 
  440.0000000   0.12416666826379D+01   0.12983016869488D+01   0.13706339951949D+01   0.14622400236086D+01   0.15782687963915D+01   0.17260886749781D+01   0.19163778521347D+01   0.21699478095022D+01
 
  440.0000000   0.12547351321604D+01   0.13119289668857D+01   0.13849267649106D+01   0.14772888264630D+01   0.15941594809773D+01   0.17429043928735D+01   0.19341985447159D+01   0.21888209541116D+01
 
  440.0000000   0.12692000850324D+01   0.13270231536375D+01   0.14007713694225D+01   0.14939880124581D+01   0.16118137037231D+01   0.17616135767417D+01   0.19540631479843D+01   0.22099123245344D+01
 
  440.0000000   0.12857786703003D+01   0.13443394945086D+01   0.14189691944782D+01   0.15131929085754D+01   0.16321493154405D+01   0.17832066816487D+01   0.19770472994468D+01   0.22343987047530D+01
 
  440.0000000   0.18000278171156D+01   0.18593884050648D+01   0.19349626996650D+01   0.20302454892619D+01   0.21503603776383D+01   0.23026598020676D+01   0.24978027698651D+01   0.27564106264880D+01
 
  440.0000000   0.23053241333721D+01   0.23653881190676D+01   0.24417667947563D+01   0.25379024190310D+01   0.26588733797722D+01   0.28119704322139D+01   0.30077557996224D+01   0.32665604876892D+01
 
  440.0000000   0.23035762186993D+01   0.23641674255232D+01   0.24411250460820D+01   0.25378295192541D+01   0.26592962914118D+01   0.28127259234487D+01   0.30085376171398D+01   0.32666654234490D+01
 
  440.0000000   0.22988006219151D+01   0.23597723082672D+01   0.24371304094436D+01   0.25341967753009D+01   0.26559209073379D+01   0.28094062711732D+01   0.30049170262808D+01   0.32619716372038D+01
 
  440.0000000   0.22915929199703D+01   0.23528325002905D+01   0.24304541383526D+01   0.25277255794483D+01   0.26495284864219D+01   0.28028636828221D+01   0.29978300997353D+01   0.32535167866764D+01
 
  440.0000000   0.22822851838321D+01   0.23437004390499D+01   0.24214737296784D+01   0.25188247647503D+01   0.26405662767193D+01   0.27935914756918D+01   0.29878242758717D+01   0.32419140888873D+01
 
  440.0000000   0.22710131094075D+01   0.23325223464334D+01   0.24103485008287D+01   0.25076720404761D+01   0.26292364800476D+01   0.27818224579600D+01   0.29751682241535D+01   0.32274763288560D+01
 
  440.0000000   0.22577358608127D+01   0.23192605259306D+01   0.23970468237844D+01   0.24942465573599D+01   0.26155341861258D+01   0.27675721867867D+01   0.29599002323089D+01   0.32102706032909D+01
 
  440.0000000   0.22422031268959D+01   0.23036608423656D+01   0.23813165066142D+01   0.24783014205748D+01   0.25992212338134D+01   0.27506146307094D+01   0.29418087186437D+01   0.31901087697888D+01
 
  440.0000000   0.22238338706662D+01   0.22851306811962D+01   0.23625711763290D+01   0.24592561900889D+01   0.25797204473509D+01   0.27303740184929D+01   0.29203196700548D+01   0.31664427491562D+01
 
  440.0000000   0.21962958083234D+01   0.22574449045035D+01   0.23346979641169D+01   0.24311326498633D+01   0.25512159594142D+01   0.27012257328627D+01   0.28900233718479D+01   0.31339657564255D+01
 
  440.0000000   0.21724859524934D+01   0.22334505073960D+01   0.23103687830372D+01   0.24063992255140D+01   0.25259007583410D+01   0.26748937788145D+01   0.28617551542087D+01   0.31017411013523D+01
 
  440.0000000   0.21627447134658D+01   0.22234841247343D+01   0.22999002900268D+01   0.23953047093061D+01   0.25138738921223D+01   0.26612046435664D+01   0.28449000077985D+01   0.30785753673162D+01
 
  440.0000000   0.21469067884411D+01   0.22075736630149D+01   0.22836871331434D+01   0.23786370131222D+01   0.24964327094383D+01   0.26423248170579D+01   0.28233135978892D+01   0.30516414263644D+01
 
  440.0000000   0.21240665300880D+01   0.21845373769503D+01   0.22602555880151D+01   0.23546125916550D+01   0.24715045667606D+01   0.26159814359953D+01   0.27947174022596D+01   0.30190960086661D+01
 
  440.0000000   0.21010999413150D+01   0.21610873248452D+01   0.22360970855239D+01   0.23295113256027D+01   0.24451152162262D+01   0.25877630596200D+01   0.27638100681053D+01   0.29838951577688D+01
 
  440.0000000   0.20746576966916D+01   0.21340180309734D+01   0.22081618637234D+01   0.23004819177411D+01   0.24146337130131D+01   0.25552246533232D+01   0.27281933199681D+01   0.29433212639191D+01
 
  440.0000000   0.20455336643129D+01   0.21041066344966D+01   0.21771803661634D+01   0.22681811450697D+01   0.23806033976043D+01   0.25187345927044D+01   0.26879661107372D+01   0.28970066857057D+01
 
  440.0000000   0.20138741712007D+01   0.20714289671023D+01   0.21431274379321D+01   0.22324235178316D+01   0.23425954268594D+01   0.24775095273164D+01   0.26418431226868D+01   0.28428829000967D+01
 
  440.0000000   0.19787650134798D+01   0.20348787012597D+01   0.21046229311087D+01   0.21914417793344D+01   0.22983094514217D+01   0.24285318924071D+01   0.25858603287557D+01   0.27756168128823D+01
 
  440.0000000   0.19368488268472D+01   0.19906344952307D+01   0.20571902139636D+01   0.21398753158324D+01   0.22412238250973D+01   0.23637899039845D+01   0.25101362402929D+01   0.26828359325562D+01
 
  440.0000000   0.18781085951798D+01   0.19275959760276D+01   0.19882717287300D+01   0.20631799150106D+01   0.21542163277680D+01   0.22629939474015D+01   0.23907231268161D+01   0.25363268401183D+01
 
  440.0000000   0.17731799305566D+01   0.18138334144526D+01   0.18627284260578D+01   0.19219444708630D+01   0.19924433059795D+01   0.20747852295488D+01   0.21689824949573D+01   0.22700349152690D+01
 
  440.0000000   0.16022942913696D+01   0.16285119281408D+01   0.16586692795978D+01   0.16933342901694D+01   0.17322933861483D+01   0.17749730559286D+01   0.18203592822735D+01   0.18610753179540D+01
 
  440.0000000   0.14008811843229D+01   0.14157158207259D+01   0.14313328491236D+01   0.14473051675412D+01   0.14626025823622D+01   0.14758307252597D+01   0.14851932379380D+01   0.14833639704745D+01
 
  440.0000000   0.12758453858458D+01   0.12868015559566D+01   0.12975747249171D+01   0.13074808558503D+01   0.13152574661447D+01   0.13192509207378D+01   0.13173715009906D+01   0.13030979741494D+01
 
  440.0000000   0.12223348224775D+01   0.12313707855659D+01   0.12398334357679D+01   0.12469501216672D+01   0.12514104961864D+01   0.12515236454395D+01   0.12451756852360D+01   0.12263687785457D+01
 
  440.0000000   0.11621567179151D+01   0.11691361137849D+01   0.11751489366622D+01   0.11793725094033D+01   0.11804832681525D+01   0.11767951348923D+01   0.11662246013691D+01   0.11433393957934D+01
 
  440.0000000   0.10947847512707D+01   0.10995234697430D+01   0.11028919210526D+01   0.11040418520800D+01   0.11016669010938D+01   0.10941268320384D+01   0.10794248373752D+01   0.10527576351023D+01
 
  440.0000000   0.10169100390103D+01   0.10190916939665D+01   0.10194742522796D+01   0.10172109962332D+01   0.10110476289333D+01   0.99943571191195D+00   0.98052646979866D+00   0.95024945019904D+00
 
  440.0000000   0.97471702263386D+00   0.97551745704471D+00   0.97429587980556D+00   0.97021390767023D+00   0.96205307669661D+00   0.94832353695010D+00   0.92726711274519D+00   0.89521260315951D+00
