 #  SCIATRAN 2.2 (DOM, spherical mode)
 #  Height resolved air mass factors for no2
 #  Spectral range:  440.000 -  440.000
 #  The number of spectral points:    1
 #  The number of altitude levels:  44
    10.000     9.800     9.600     9.400     9.200     9.000     8.800     8.600     8.400     8.200     8.000     7.800     7.600     7.400     7.200     7.000     6.800     6.600     6.400     6.200     6.000     5.800     5.600     5.400     5.200     5.000     4.800     4.600     4.400     4.200     4.000     3.800     3.600     3.400     3.200     3.000     2.800     2.600     2.400     2.200     2.000     1.800     1.600     1.400
 
  440.0000000   0.11002730837435D+01   0.11507974120246D+01   0.12158882655489D+01   0.12985128565320D+01   0.14039836405813D+01   0.15407820318355D+01   0.17227895802697D+01   0.19713149742302D+01
 
  440.0000000   0.11051401512195D+01   0.11559235778094D+01   0.12213339718194D+01   0.13043428927216D+01   0.14102727440891D+01   0.15476201133690D+01   0.17302891372634D+01   0.19796050577925D+01
 
  440.0000000   0.11145895519687D+01   0.11658707397946D+01   0.12318945631222D+01   0.13156401104894D+01   0.14224481302715D+01   0.15608432629484D+01   0.17447712373312D+01   0.19955843067295D+01
 
  440.0000000   0.11235538241008D+01   0.11752973480006D+01   0.12418900812175D+01   0.13263165652561D+01   0.14339331366247D+01   0.15732884112732D+01   0.17583633371119D+01   0.20105261643409D+01
 
  440.0000000   0.11321840208739D+01   0.11843641942107D+01   0.12514934690439D+01   0.13365601758661D+01   0.14449340931367D+01   0.15851846514436D+01   0.17713230770650D+01   0.20247246992530D+01
 
  440.0000000   0.11405990266956D+01   0.11931977947529D+01   0.12608407772002D+01   0.13465187146631D+01   0.14556131514713D+01   0.15967118926783D+01   0.17838526388886D+01   0.20384104946730D+01
 
  440.0000000   0.11488921986815D+01   0.12018974788659D+01   0.12700387895209D+01   0.13563081270527D+01   0.14660974955126D+01   0.16080112037562D+01   0.17961105248633D+01   0.20517642898117D+01
 
  440.0000000   0.11571380888749D+01   0.12105425316706D+01   0.12791726964151D+01   0.13660208452715D+01   0.14764884270500D+01   0.16191948396532D+01   0.18082227559385D+01   0.20649296543600D+01
 
  440.0000000   0.11653982439440D+01   0.12191983481596D+01   0.12883126895074D+01   0.13757329261592D+01   0.14868691651763D+01   0.16303548406092D+01   0.18202924338496D+01   0.20780237258348D+01
 
  440.0000000   0.11737252878232D+01   0.12279207964993D+01   0.12975186790435D+01   0.13855092123017D+01   0.14973105618243D+01   0.16415694434899D+01   0.18324070378493D+01   0.20911456664230D+01
 
  440.0000000   0.11821656554021D+01   0.12367591396105D+01   0.13068434479716D+01   0.13954067706248D+01   0.15078748898373D+01   0.16529073051121D+01   0.18446432031333D+01   0.21043821573886D+01
 
  440.0000000   0.11907633959044D+01   0.12457601019144D+01   0.13163370509200D+01   0.14054797054684D+01   0.15186211733103D+01   0.16644334866336D+01   0.18570735509039D+01   0.21178153504853D+01
 
