 #  SCIATRAN 2.2 (DOM, spherical mode)
 #  Height resolved air mass factors for no2
 #  Spectral range:  440.000 -  440.000
 #  The number of spectral points:    1
 #  The number of altitude levels:  44
    10.000     9.800     9.600     9.400     9.200     9.000     8.800     8.600     8.400     8.200     8.000     7.800     7.600     7.400     7.200     7.000     6.800     6.600     6.400     6.200     6.000     5.800     5.600     5.400     5.200     5.000     4.800     4.600     4.400     4.200     4.000     3.800     3.600     3.400     3.200     3.000     2.800     2.600     2.400     2.200     2.000     1.800     1.600     1.400
 
  440.0000000   0.11073048870528D+01   0.11589027573953D+01   0.12253801488413D+01   0.13104323860372D+01   0.14194363045597D+01   0.15602468721438D+01   0.17446238834904D+01   0.19952560959039D+01
 
  440.0000000   0.11140115917875D+01   0.11659053411117D+01   0.12327289716090D+01   0.13181684026565D+01   0.14275950011400D+01   0.15688590269599D+01   0.17537162989267D+01   0.20048511096917D+01
 
  440.0000000   0.11270807044768D+01   0.11795459064431D+01   0.12470376706715D+01   0.13332227861751D+01   0.14434613206948D+01   0.15855935599002D+01   0.17713664129830D+01   0.20234520313012D+01
 
  440.0000000   0.11395722842052D+01   0.11925742109085D+01   0.12606924139834D+01   0.13475738803066D+01   0.14585666804699D+01   0.16015000878130D+01   0.17881103599446D+01   0.20410515835258D+01
 
  440.0000000   0.11516859319900D+01   0.12052004068476D+01   0.12739158964820D+01   0.13614588485530D+01   0.14731646818523D+01   0.16168507605315D+01   0.18042412617121D+01   0.20579671635479D+01
 
  440.0000000   0.11635801306869D+01   0.12175913183153D+01   0.12868848542113D+01   0.13750658436149D+01   0.14874564281638D+01   0.16318612760259D+01   0.18199913041394D+01   0.20744499974014D+01
 
  440.0000000   0.11753808390210D+01   0.12298795186075D+01   0.12997397217506D+01   0.13885443461146D+01   0.15016016538081D+01   0.16467029222514D+01   0.18355448374939D+01   0.20906995142048D+01
 
  440.0000000   0.11871904714643D+01   0.12421727668617D+01   0.13125946080993D+01   0.14020157580282D+01   0.15157300116673D+01   0.16615146346907D+01   0.18510512832897D+01   0.21068772042974D+01
 
  440.0000000   0.11990957901799D+01   0.12545622948166D+01   0.13255460487285D+01   0.14155826848853D+01   0.15299509475648D+01   0.16764135239302D+01   0.18666363769795D+01   0.21231186526530D+01
 
  440.0000000   0.12111735262893D+01   0.12671287445529D+01   0.13386793238579D+01   0.14293357004164D+01   0.15443609830744D+01   0.16915027594704D+01   0.18824107556838D+01   0.21395429801194D+01
 
